institution_id,inspection_date,institution_type,status,infrastructure_score,faculty_score,student_performance_score,compliance_level,overall_score
954,2024-12-22 21:53:47.293866,Management,Completed,0.8364358342990399,0.8718532729580575,0.7278442445272792,Partially Compliant,0.7761607486871389
955,2024-10-26 21:53:47.293866,Engineering,In Progress,0.5405745892681195,0.9783698576128346,0.5498465075376131,Non-Compliant,0.7994415473786586
956,2024-05-20 21:53:47.293866,Architecture,In Progress,0.9757453550883937,0.7183296389986145,0.605965293438669,Partially Compliant,0.6372058605001876
957,2024-11-10 21:53:47.293866,Pharmacy,In Progress,0.9192459169215124,0.6004448376784749,0.9112290494828158,Partially Compliant,0.7000148179931457
958,2024-07-23 21:53:47.293866,Engineering,Scheduled,0.9025451592478313,0.7087818237592795,0.7355308790610748,Fully Compliant,0.8891696145337793
959,2024-07-27 21:53:47.293866,Architecture,Completed,0.9114919025208837,0.6871565518506976,0.708845316254068,Non-Compliant,0.9706073470603427
960,2025-02-24 21:53:47.293866,Engineering,Scheduled,0.9663552540663807,0.8647338340455992,0.4597478281240174,Partially Compliant,0.9309401655591286
961,2025-02-15 21:53:47.293866,Engineering,In Progress,0.7721269830568489,0.8534846399062116,0.4096168938730739,Fully Compliant,0.7821417508667159
962,2024-08-10 21:53:47.293866,Pharmacy,Scheduled,0.600141008933813,0.8373845530818895,0.9782111132122294,Fully Compliant,0.7051464014719733
963,2025-02-19 21:53:47.293866,Applied Arts and Crafts,Completed,0.8083918039262705,0.6064973772837815,0.626191700372105,Partially Compliant,0.6664783071857091
964,2024-08-16 21:53:47.293866,Applied Arts and Crafts,Completed,0.8714407468339695,0.891511221780259,0.7619278372597026,Fully Compliant,0.562478283042009
965,2025-03-21 21:53:47.293866,Engineering,In Progress,0.8689586966770126,0.7294121649941966,0.447829043912371,Partially Compliant,0.5532756236080565
966,2024-05-09 21:53:47.293866,Management,In Progress,0.76072451208344,0.8660223956026525,0.809868571433828,Partially Compliant,0.8441788124568288
967,2024-08-19 21:53:47.293866,Architecture,Scheduled,0.5342293596667891,0.8226313714008613,0.9595400252235765,Partially Compliant,0.6298972080855803
968,2025-01-11 21:53:47.293866,Management,In Progress,0.685556469215064,0.7370923701711629,0.7453991517984517,Non-Compliant,0.6273308432162235
969,2025-03-23 21:53:47.293866,Management,In Progress,0.9603833042316787,0.6538305068416431,0.4756691934252464,Partially Compliant,0.9990975272388929
970,2024-04-26 21:53:47.294869,Engineering,Completed,0.792224454878713,0.6377675590641924,0.7490329164840861,Fully Compliant,0.5939629789368976
971,2024-11-13 21:53:47.294869,Engineering,In Progress,0.7691659716278567,0.9326073332448894,0.8598083278627915,Non-Compliant,0.5740298797444148
972,2024-11-29 21:53:47.294869,Engineering,In Progress,0.6344267571910968,0.9673590168326232,0.6438499219444112,Fully Compliant,0.5493426138799603
973,2024-12-23 21:53:47.294869,Engineering,Completed,0.6842244599582894,0.8599152187057197,0.9279026487648807,Non-Compliant,0.7899026725833981
974,2025-01-24 21:53:47.294869,Applied Arts and Crafts,Completed,0.9476730445765846,0.6413736459441933,0.7892097720144187,Non-Compliant,0.8139319130010507
975,2024-09-14 21:53:47.294869,Engineering,Scheduled,0.8332315237634178,0.7608108867552963,0.9395493509735215,Non-Compliant,0.6826139631284409
976,2024-04-26 21:53:47.294869,Applied Arts and Crafts,In Progress,0.8936935133761664,0.8915756800420629,0.7741031867484023,Non-Compliant,0.7677066677557338
977,2024-09-05 21:53:47.294869,Applied Arts and Crafts,Completed,0.7271727115338276,0.9119283536040272,0.47877278320289457,Fully Compliant,0.8941997654724563
978,2025-03-01 21:53:47.294869,Engineering,Scheduled,0.815123609728079,0.6472874489164354,0.5858150266631135,Partially Compliant,0.9090520841608742
979,2024-10-05 21:53:47.294869,Pharmacy,Scheduled,0.6241918043716037,0.6000122875381529,0.5210769689514742,Fully Compliant,0.9789560378578241
980,2024-05-31 21:53:47.294869,Architecture,In Progress,0.8527304151417432,0.884854818352242,0.9452958986301174,Partially Compliant,0.9121339929614373
981,2024-11-14 21:53:47.294869,Management,In Progress,0.7138006668516687,0.7426384703944823,0.8562400403724896,Fully Compliant,0.7824207183587133
982,2024-05-05 21:53:47.294869,Applied Arts and Crafts,Scheduled,0.7212727574073727,0.7017925326473041,0.8058390213460036,Non-Compliant,0.589828482918423
983,2024-11-29 21:53:47.294869,Architecture,Completed,0.8246611622884408,0.6051589879158101,0.580579791778973,Non-Compliant,0.5498817788514212
984,2024-05-07 21:53:47.294869,Pharmacy,Scheduled,0.9681403107344633,0.8161197627045998,0.5104268632301281,Partially Compliant,0.5272559449554296
985,2024-06-25 21:53:47.294869,Management,In Progress,0.5320031733043105,0.9404602941703927,0.8538706527933471,Partially Compliant,0.8332629158926919
986,2024-08-27 21:53:47.294869,Management,Completed,0.9123716186735038,0.9830526585090351,0.6844947675274478,Fully Compliant,0.9037681276989966
987,2024-08-14 21:53:47.294869,Applied Arts and Crafts,Completed,0.6461915552060966,0.8262979802453156,0.5354737312903775,Partially Compliant,0.7543419753420395
988,2025-03-07 21:53:47.294869,Engineering,Scheduled,0.7219597272531889,0.8057845310959577,0.769973186899165,Fully Compliant,0.52735708741682
989,2024-12-04 21:53:47.294869,Pharmacy,In Progress,0.5109566643875045,0.6340225541956964,0.42420031128307123,Partially Compliant,0.7677352872956691
990,2024-11-07 21:53:47.294869,Applied Arts and Crafts,Scheduled,0.6505230389171566,0.8195491206170399,0.5957021524769521,Partially Compliant,0.9678746307622752
991,2025-02-08 21:53:47.294869,Pharmacy,Scheduled,0.7513156213150652,0.7519916315861579,0.6811341967546808,Partially Compliant,0.7988065954662302
992,2025-03-26 21:53:47.294869,Engineering,Scheduled,0.5280880386737195,0.8428541123534308,0.48877500046564354,Non-Compliant,0.9047137442314075
993,2024-12-27 21:53:47.294869,Engineering,Completed,0.7455478646915825,0.7554905391506187,0.9907926865545037,Non-Compliant,0.9000763241958754
994,2024-11-05 21:53:47.294869,Applied Arts and Crafts,Completed,0.9635553144292137,0.6961196493801467,0.5254584187537685,Fully Compliant,0.9660645498903264
995,2024-05-11 21:53:47.294869,Engineering,In Progress,0.5526966090539026,0.6379861100913505,0.4782118780259593,Partially Compliant,0.8851143828249366
996,2025-02-17 21:53:47.294869,Architecture,In Progress,0.8822203640377522,0.7259673778355583,0.5221209243321379,Fully Compliant,0.8738502570065447
997,2024-06-07 21:53:47.294869,Management,Scheduled,0.7048355266879963,0.6386579337151009,0.8614366798958346,Partially Compliant,0.6170513324853203
998,2024-11-08 21:53:47.294869,Applied Arts and Crafts,Scheduled,0.827586857262169,0.6707587803295936,0.6553033955631057,Non-Compliant,0.5299625776605408
999,2024-04-05 21:53:47.294869,Pharmacy,Scheduled,0.6301182989926146,0.9949344634318184,0.7392495638515229,Non-Compliant,0.7587997325269038
1000,2024-04-28 21:53:47.294869,Architecture,In Progress,0.5797461312706791,0.7776414227626475,0.41260549419181647,Partially Compliant,0.5622171039733777
